Day,Good_periods,Cost,Answered_calls,Dropped_calls,Total_good_periods,Total_cost,Total_answered_calls,Total_dropped_calls
1.0,71.0,452.0,5410.0,85.0,250.0,1508.0,20843.0,2082.0
2.0,72.0,416.0,5024.0,78.0,250.0,1508.0,20843.0,2082.0
3.0,59.0,348.0,5435.0,752.0,250.0,1508.0,20843.0,2082.0
4.0,48.0,292.0,4974.0,1167.0,250.0,1508.0,20843.0,2082.0
